categorie;nom_recette;ingredients;preparation;nb_etape
entree;Quiche à l'oignon et aux lardons fumés;"['1 rouleau de pâte brisée  ', ""1 kg d'oignon  "", '20 cl de crème fraîche  ', '2 oeuf  ', 'Sel  ', 'Poivre  ', '75 g de lardons fumés  ']";" Eplucher les oignons et les couper en rondelles.  Les mettre dans le beurre chaud, et faire cuire sans prendre de couleur (pour ce faire, les mettre à froid dans le beurre qui n'est pas encore fondu); ajouter les lardons, saler et poivrer.  Foncer un plat à tarte avec la pâte.  Battre la crème fraîche avec les oeufs dans un saladier, saler et poivrer, puis ajouter les oignons cuits.  Verser la préparation dans le moule à tarte, mettre au four (thermostat 7/210°C), et faire cuire 30 min.  Servir chaud.";6
entree;Salade piémontaise;"['2 tomate moyennes ', '2 tranche de jambon assez épaisses ou 2 tranches de rôti de porc froid ', '6 cornichon selon grosseur ', '4 pomme de terre selon la grosseur ', '1 oeuf  ', ""Huile d'olive  "", '1 cuillère à soupe de moutarde pas trop forte ', '3 cuillère à soupe de crème semi-épaisse  ', '1/2 cuillère à café de vinaigre  ', '1 échalote  ', 'Poivre avec baies ', 'Sel  ']"; Faire cuire les pommes de terre à l'eau de façon à ce qu'elles soient bien cuites mais encore un peu fermes puis les passer sous le jet d'eau froide afin qu'elles refroidissent. Découper les tomates, le jambon et les pommes de terre en morceaux. Ajouter les cornichons débités en petites rondelles. Pour la sauce :  Faire une mayonnaise : mélanger le jaune d'oeuf et une cuillère à soupe de moutarde et faire monter la mayonnaise avec l'huile puis ajouter du vinaigre. Prendre 2 cuillères à soupe de mayonnaise et les mélanger à la crème. Ajouter du vinaigre selon votre convenance. Découper en fins morceaux l'échalote et la mettre dans la sauce. Saler et poivrer. Mélanger la sauce à la salade préalablement préparée. Si possible laisser les pommes de terre s'imbiber de sauce en laissant reposer un peu avant de déguster.;11
entree;Terrine de poisson au basilic;"['400 g de saumon (ou truite) ', '300 g de poisson blanc type julienne, cabillaud... ', '1 petite boîte de concentré de tomates  ', '2 cuillère à soupe de crème fraîche  ', ""1 petit bouquet de basilic ciselé (pas haché, ça casse l'arôme !) "", 'Poivre  ', 'Sel  ', '2 oeuf battus ']"; Mixer au robot les filets de poisson crus.  Les verser dans un saladier puis incorporer un à un tous les autres ingrédients indiqués en remuant à la spatule.  Vérifier l'assaisonnement.  Tapisser le fond d'un moule à cake rectangulaire avec du papier cuisson (facilite le démoulage !).  Verser la préparation.  Faire cuire environ 40 min au bain-marie, au four préchauffé à thermostat 7 (210°C).  Démouler froid.  Servir bien frais avec mayonnaise au basilic et citron, crudités...;8
entree;Tarte aux courgettes miam-mioum;"['1 pâte brisée  ', '100 g de lardons  ', ""3 poignée d'emmental râpé "", '3 courgette  ', '1 oeuf  ', '20 cl de crème fraîche  ', 'Huile  ', '1 oignon  ']"; Peler les courgettes et l'oignon, les couper en dés et les faire revenir dans l'huile avec les lardons.  Dérouler la pâte dans un moule à tartes et la piquer avec une fourchette.   Mélanger la crème et l'oeuf. Saler et poivrer.   Disposer sur la pâte les cougettes, l'oignon et les lardons, puis la préparation.   Saupouder d'emmental et enfourner pendant 20 mn environ à four chaud. (180°C, Th 6).;5
entree;Bagels;"['30 g de levure fraîche ', '2 cuillère à café de sel  ', ""2 cuillère à soupe d'huile  "", '500 g de farine  ', '1 oeuf battu pour le glaçage ', '50 g de sucre en poudre  ']"; Dissoudre la levure dans 25 cl d'eau et ajouter l'huile. Mélanger le sel, le sucre et la farine et creuser un puits au milieu. Ajouter la levure et la farine petit à petit afin de constituer une pâte. Travailler la pâte jusqu'à ce qu'elle se décolle des parois du saladier. Pétrir 10 min et former une boule. Placer dans un endroit tiède, couvrir d'une serviette humide et laisser lever la pâte pendant 30 à 40 min. Couvrir deux plaques de papier sulfurisé. Une fois que la pâte a suffisamment levé,la malaxer de nouveau 10 min et la diviser en 12 ou 24 parts. Les rouler en petites boules compactes, percer un trou au centre avec le doigt et l'élargir jusqu'a ce que la pâte prenne la forme d'un beignet. Les disposer sur la plaque, recouvrir d'une serviette humide et laisser reposer 15 min. Préchauffer le four à 200°C (thermostat 6/7). Entre temps, faire frémir une casserole d'eau. Plonger les bagels dans l'eau frémissante pendant 1 min de chaque côté, les égoutter et les disposer sur la plaque du four. Les laisser refroidir 5 min. Les badigeonner d'oeuf et enfourner pendant 20 à 25 min ou jusqu'à ce qu'ils prennent une couleur dorée.;9
entree;Quiche au poireau et saumon fumé;['1 pâte brisée  ', '2 poireau  ', '4 tranche de saumon fumé  ', '2 oeuf  ', '50 g de gruyère râpé  ', '4 cuillère à soupe de crème fraîche allégée ', '6 cuillère à soupe de lait  ', 'Poivre  ', 'Sel  ', 'Muscade  '];" Préchauffez le four th.7. Emincez les poireaux (sans les feuilles!), faites les fondre dans un peu de beurre; lorsqu'ils sont  fondus, justement, ajoutez deux bonnes cuillères à soupe de crème, salez, poivrez, et parfumez avec la muscade, selon votre goût. Etalez cette préparation sur le fond de pâte, recouvrir entièrement de saumon fumé (en tranches entières ou en lanières). Mélangez dans un gros bol deux oeufs entiers, deux généreuses cuillères de crème, les six cuillères de lait (ou plus selon la consistance désirée), le gruyère râpé, le sel, le poivre et éventuellement encore un peu de muscade. Versez sur la quiche cette préparation et mettez à cuire environ 30 minutes.";3
entree;Salade de concombres à la crème fraîche;"['1 concombre  ', 'Crème fraîche (1 petit pot) ', ""Huile d'olive  "", 'Basilic  ', 'Poivre  ', 'Sel  ']"; Pelez le concombre et coupez-le en fines rondelles. Faites-le dégorger avec du sel. Mélangez 3 cuillères à soupe de crème avec 1 cuillère d'huile d'olive... Salez, poivrez et ajoutez 1 touche de basilic. Une fois le concombre dégorgé, mélangez-le avec la sauce. C'est prêt.;3
entree;Soupe au pistou;"[""100 g d'haricots rouges  "", ""100 g d'haricot jaunes "", ""100 g d'haricot vert  "", '3 pomme de terre  ', '2 courgette  ', '3 carotte  ', '2 poireau  ', '1 oignon  ', '1 branche de céleri  ', '2 tomate fraîches pelées et épépinées ', ""3 gousse d'ail  "", '50 g de parmesan râpé (ou de gruyère) ', '1 gros bouquet de basilic  ', ""Huile d'olive  ""]"; Faites tremper les Haricots environ deux heures dans de l'eau froide. Pendant ce temps, coupez tous les légumes en petits cubes. Une fois les haricots rincés abondamment, faites-les cuire à très petit feu couvert dans 3l d'eau froide. Lorsque l'eau frémit, ajoutez les légumes, augmenter le feu jusqu'à gros bouillon, puis réduisez-le et laissez à découvert. Salez, poivrez (avec des graines de poivre à peine concassées, c'est encore meilleur). Faire cuire environ 1h30. Pour le pistou : jetez les tomates quelques secondes dans de l'eau bouillante, puis les éplucher et les épépiner. Dans un mortier, pilez le basilic avec l'ail, jusqu'à obtenir une espèce de crème, ajouter le fromage, piler, puis ajouter un peu d'huile d'olive au fur et à mesure. Réservez le mélange obtenu. Pilez les tomates dans le mortier, jusqu'à obtenir une purée, puis ajoutez-les au précédent mélange. Mélangez à nouveau et conservez au réfrigérateur. Servez la soupe chaude ou froide, en y ajoutant à votre goût le pistou et de l'huile d'olive.;10
entree;Pain de poisson (colin);['800 g de colin (peuvent être surgelés) ', '5 oeuf  ', '1 brique de crème liquide 30% ', '1 petite boîte de sauce tomate  ', '100 g de gruyère râpé  ', 'Poivre  ', 'Sel  ']; Faire cuire le poisson 10 min au court-bouillon, égoutter. Émietter ces filets cuits dans un saladier, ajouter les œufs entiers, la crème, la sauce tomates, le gruyère râpé. Saler et poivrer. Beurrer un moule à cake. Y verser la préparation et faire cuire 45 min à 150°C. Démouler tiède et servir très frais avec une mayonnaise parfumée à la sauce tomate.;5
entree;Cuisses de grenouille au beurre aillé et persillé;"['48 cuisse de grenouille  ', '50 g de farine  ', '1/2 bouquet de persil  ', ""3 gousse d'ail  "", ""3 cuillère à soupe d'huile  "", '20 g de beurre  ', 'Poivre  ', 'Sel  ']"; Salez et poivrez les cuisses de grenouille puis roulez-les dans la farine. Faites-les revenir dans l'huile chaude pendant 5 minutes. Faites fondre le beurre, retirez du feu et ajoutez l'ail et le persil haché. Laissez infuser à couvert quelques minutes. Versez les cuisses de grenouille dans le beurre persillé, couvrez et laissez reposer 2 minutes. Servez sur des assiettes préchauffées.;5
entree;Soupe tomate rapide;"[""Huile d'olive  "", '1 oignon  ', '3 tomate  ', '3 cuillère de tomate  ', '1 pomme de terre  ', '1 ail  ', 'Poivre  ', 'Sel  ', 'Sucre  ', '1 poignée de vermicelles  ']"; Dans une cocotte minute (ou marmite) verser de l'huile d'olive et chauffer un peu, couper très grossièrement tous les légumes et les verser dans l'huile chaude. Remuer quelques minutes, couvrir d'eau, fermer la cocotte et laisser cuire 10 minutes.  Ensuite ouvrir la cocotte, mixer le tout (avec un bras mixeur par ex), vérifier l'assaisonnement et ajouter les vermicelles, laisser bouillir 3 minutes. C'est prêt !;2
entree;Pâte à beignets sucrés ou salés;"['125 g de farine  ', '15 cl de lait  ', '1 oeuf  ', '1 pincée de sel  ', ""1 cuillère à soupe d'huile  ""]"; Mettre tous les ingredients dans une jatte et bien remuer afin d'obtenir une pâte lisse et homogène. Mettre cette preparation 1 heure au frais. Vous pouvez utiliser cette préparation pour des beignets sucrés(pomme, banane...) ou salés (courgette...).;2
entree;Tarte au Maroilles;"[""1 pâte levée (pâte à pizza ou à pain : possibilité de l'acheter chez le boulanger) "", '1 maroilles  ', '1 petit pot de crème fraîche épaisse (20 cl) ', ""1 jaune d'oeuf  "", '1 paprika  ']"; Etaler la pâte. Gratter la croûte du maroilles (ne pas la retirer). Le couper en tranches fines que l'on dépose sur la pâte. Ajouter de la crème fraîche mélangée à un jaune d'oeuf. Ajouter un peu de paprika. Faire cuire environ 10 min, à four bien chaud (thermostat 8 / 240°C).;4
entree;Foie gras mi-cuit;['1 Foie gras cru ', 'Fleur de sel  ', 'Poivre du moulin ']; A préparer 48 h à l'avance. Rien n'est plus simple ! Préchauffez le four à 110°C (thermostat 3-4). On suppose que votre foie est prêt à cuire. Salez-le et poivrez-le généreusement (pas de cognac évidemment, qui n'apporte absolument rien). Tassez-le dans une terrine tout juste assez grande pour lui.  Mettez au bain-marie pendant 30 min. S'il n'est pas assez salé (les cuisiniers amateurs ont toujours peur d'en mettre trop ! Et c'est mon cas), servez-le accompagné de baies roses et de fleur de sel de Guérande.;6
entree;Bricks au thon faciles;"['10 feuille de brick  ', '280 g de thon au naturel ', ""80 g d'oignon coupés "", '3 oeuf  ', '30 g de persil haché surgelé ', '1 citron  ', ""3 cuillère d'huile d'olive  "", 'Poivre  ']"; Faire cuire les œufs dans l'eau bouillante pour qu'ils deviennent durs (9 minutes). Écailler les œufs, les écraser avec une fourchette et les mélanger avec le persil et les oignons. Ajouter le thon émietté et le jus du citron pressé. Poivrer à votre convenance en n'hésitant pas à goûter la farce. Mettre un peu de farce au centre de chaque feuille de brick puis replier les quatre côtés de la feuille sur le dessus pour former un rectangle.;5
entree;Gratin d'aubergines;"['4 aubergine  ', ""5 cuillère à soupe d'huile d'olive  "", '25 cl de coulis de tomate  ', ""2 gousse d'ail  "", '1 cuillère à café de thym séché ', '100 g de parmesan râpé  ']"; Epluchez les aubergines, coupez-les en tranches fines et faites-les dorer dans 4 cuillères à soupe d'huile chaude. Ajoutez l'ail haché en cours de cuisson pour qu'il ne brûle pas.  Préchauffez le four à 210°C (thermostat 7). Réchauffez la sauce tomate avec le thym.  Huilez un plat à four et disposez-y les aubergines dorées. Recouvrez de sauce tomate. Arrosez d'huile et enfournez 5 minutes pour réchauffer. Saupoudrez de parmesan et remettez au four 10 minutes pour gratiner le dessus.;5
entree;Tarte chèvre - épinards ;"['1 pâte brisée  ', '1 fromage de chèvre en bûche ', ""450 g d'épinard surgelés (hachés ou en brancches) "", '3 oeuf  ', '1 crème liquide (25 cl) ', 'Poivre  ', 'Sel  ', 'Baies roses  ']"; Faire décongeler les épinards dans une casserole et commencer à faire chauffer le four à 200°C. Pendant ce temps, mélanger les oeufs et la crème au fouet.  Ajouter au mélange le fromage de chèvre en coupant les rondelles en 4 : le fromage fondra pas mal à la cuisson mais le goût restera bien présent. Réserver 4 rondelles pour la décoration.  Assaisonner de sel (pas trop, compte-tenu de la dose de fromage), poivre et quelques baies roses si vous en avez, qui donnent une petite touche originale.  Verser les épinards bien égouttés dans le mélange, remuer, puis verser le tout sur votre pâte. Disposer les 4 rondelles de chèvre.  Faire cuire environ 30 mn à 200°C (vous pouvez baisser à 180°C les 10 dernières minutes selon le type de four).;5
entree;Explosion de camembert;['1 camembert et sa boîte ', 'Poivre  ', 'Sel  ', 'Basilic  ', 'Thym  ', 'Aneth  ', 'Romarin  ', 'Persil plat ', 'Marjolaine ... ']; Sortez le camembert de son papier d'emballage et coupez-le en deux dans le sens horizontal. Gardez la boîte. Parsemez l'une des moitiés de camembert de sel, poivre et herbes. Recouvrez avec l'autre moitié. Déposez le camembert dans sa boîte en bois et enfournez à four chaud (thermomstat 6/180°C). Quand la boîte 'explose', c'est prêt! Je le sers avec une salade mélangée, faite selon l'humeur et les possibilités du moment.;5
entree;Pain classique à la machine à pain;"['10 g de levure sèche de boulanger ', ""38 cl d'eau en bouteille (non chlorée) "", '600 g de farine à pain ', '2 cuillère à soupe de lait en poudre écrémé  ', '1.5 cuillère à café de sel  ', '3 cuillère à café de sucre roux  ', '25 g de beurre  ']"; Dans la machine à pain, introduire dans l'ordre : la levure, l'eau tiède, la farine, le lait, le sel, le sucre et le beurre détaillé en dés directement au sortir du frigo. Lancer le programme pain, croûte au choix pour une durée de 3h20 environ. Au bout de cinq à dix minutes maximum, vérifier l'élasticité du pâton qui doit devenir une belle boule dodue et élastique telle un chewing-gum mâché. Si le pâton est moulignasse ajouter un peu de farine, si le pâton s'émiette ou s'effrite ajouter un peu d'eau.;4
entree;Harira (soupe marocaine);"['150 viande de boeuf ou agneau ', '5 carotte  ', '2 courgette  ', '1 oignon  ', '1 pomme de terre  ', '1 tomate  ', '1 poignée de persil  ', '1 poignée de coriandre fraîche ', '1 cube de boeuf  ', '1 boîte de tomate (140 g) ', ""1 cuillère à soupe de Ras el Hanout (mélange d'épices qui se trouve en supermarché) "", '2 dose de colorant ou 1 dose de safran ', '1 poignée de pois chiches en boîte ', 'Poivre  ', 'Sel  ', 'Eau  ']";" Dans une cocote, mettre la viande à dorer quelques minutes avec un peu d'huile. Eplucher et couper les légumes grossièrement, puis les rajouter à la viande; couvrir d'eau. Ajouter le cube, la boîte de concentré, le raz-el-hanout, le colorant, sel et poivre. Fermer la cocote, et laisser cuire 30 min après le début du sifflement. Sortir les légumes et les mixer, puis les remettre dans le reste de bouillon; bien mélanger. Si c'est trop épais, rajouter de l'eau. Bon appétit!";5
