categorie;nom_recette;ingredients;preparation;nb_etape
plat;Rougail saucisse;"['6 saucisse fumées (genre diots de Savoie) ou 4 grosses saucisses fumées type Montbéliard ', '4 tomate  ', '4 oignon  ', ""6 gousse d'ail  "", 'Thym  ', 'Laurier  ', 'Poivre  ', 'Sel  ', '1 cuillère à café de curcuma (safran) ', '1 piment oiseau (facultatif) ', ""Huile d'olive  ""]"; Piquez les saucisses et mettez les dans l'eau bouillante pendant 10 mn, dans la même marmite qui vous servira à la préparation du plat afin de garder les saveurs.  Videz la marmite. Réservez les saucisses. Faites-y chauffer de l'huile d'olive.  Faites revenir les oignons émincés et l'ail écrasé sans qu'ils soient trop colorés.  Coupez les saucisses en troncons de 1,5 cm puis faites les revenir avec les oignons. Au bout de 5 mn, ajoutez les tomates coupées en petits morceaux et les aromates (le piment en morceaux).  Mélangez le tout puis laisser mijoter sur feu doux en ôtant le couvercle de temps à autre pour éliminer l'excès d'eau.  Servez avec du riz thai;6
plat;Rôti de porc à la moutarde et au miel;"['1 rôti de porc de 1,2 kg environ ', '1 cuillère à soupe de moutarde de dijon  ', '2 cuillère à soupe de miel  ', ""1 gousse d'ail pressée et dégermée ou 1 cuillère à café d'ail en poudre "", 'Poivre au goût ', 'Sel  ', '2 oignon coupés en rondelles ', '25 cl de bouillon de volaille  ']"; Préchauffer le four à 180°C (thermostat 6). Mélanger tous les ingrédients ensemble, sauf le rôti et les rondelles d'oignons. Badigeonner le rôti de cette sauce et le coucher sur les oignons. Rectifier l'assaisonnement si besoin. Ajouter le bouillon, couvrir le rôti et mettre au four pendant environ 1h30. Pour vérifier la cuisson, piquer avec un cure-dent. S'il pénètre facilement, le rôti est à point.;5
plat;Croque-monsieur;['8 tranche de pain de mie  ', '50 g de beurre mou ', '4 tranche de jambon  ', '8 tranche de fromage spécial croque-monsieur ', '100 g de gruyère râpé  ', '4 cuillère à soupe de lait  ', '1 pincée de muscade  ', 'Poivre  ', 'Sel  ']; Beurrez les 8 tranches de pain de mie sur une seule face. Posez 1 tranche de fromage sur chaque tranche de pain de mie. Posez 1 tranche de jambon plié en deux sur 4 tranches de pain de mie. Recouvrez avec les autres tartines (face non beurrée au dessus).  Dans un bol mélanger le fromage râpé avec le lait, le sel, le poivre et la muscade.  Répartissez le mélange sur les croque-monsieur.  Placez sur une plaque au four sous le grill pendant 10 mn.;4
plat;Rôti de boeuf au four tout simple;"['400 g de roti de boeuf bardé ', ""1 gousse d'ail  "", ""2 cuillère à soupe d'huile d'olive  "", ""12 cl d'eau  "", '1 poivre  ', '1 sel  ', '1 thym  ']"; Préchauffer le four à 220°C (thermostat 7-8).Mettre le rôti avec barde et ficelles dans un plat qui va au four. Couper la gousse d'ail en deux et en frotter le rôti. Parsemer le haut du rôti de thym et l'arroser d'huile d'olive. Poser les gousses d'ail sur le rôti. Enfourner pour 15 minutes de cuisson. Sortir le rôti et retirer la barde et la ficelle. Ajouter l'eau et faire tomber l'ail dans le plat Saler et poivrer à convenance le rôti. Laisser cuire 10 à 15 minutes au four selon la cuisson désirée.;3
plat;Rôti de porc tout simple;"['1 rôti de porc lardé de 600 g ', '25 g de beurre  ', 'Poivre  ', 'Sel  ', ""1 filet d'huile d'olive  "", ""1 gousse d'ail coupée en lamelles "", ""5 cl d'eau  ""]"; Préchauffer le four à 210°C (thermostat 7) pendant 10 min. Pendant ce temps, mettre le rôti lardé par votre boucher dans un plat à four à bord haut. Verser l'huile, mettre le beurre en noisette sur la viande et mettre l'eau et l'ail sur le côté de la viande. Saler et poivrer. Mettre au four pendant 45 min environ. Au bout de 25 à 30 min, et régulièrement, sortir le rôti du four pour le mouiller avec le jus de cuisson et ajouter un peu d'eau le cas échéant. Au bout de 45 min votre rôti doit être bien cuit à cœur, doré sur le dessus et très tendre.;3
plat;Quiche sans pâte;['3 oeuf  ', '1/4 l de lait  ', '10 cl de crème fraîche  ', '2 grosse cuillère à soupe de farine  ', '100 g de gruyère râpé  ', '4 tranche de jambon (peuvent être remplacées par  des lardons ou encore des épinards) ', 'Poivre  ', 'Sel  ']; Mixez tous les ingrédients sauf le jambon, le découper en morceaux et mélanger ensuite avec le reste. Placez dans un plat a tarte beurré et faites cuire une dmi-heure à 200°C.;2
plat;Gratin de pâtes moelleux, facile et pas cher;['200 g de coquillettes  ', '100 g de lardons  ', '2 champignon de Paris  ', '1 tomate  ', '3 cuillère à soupe de crème fraîche  ', 'Gruyère râpé  ', 'Poivre  ', 'Sel  ']; Cuire les coquillettes à l'eau salée. Pendant ce temps, faire revenir les lardons. Couper la tomate en dés et les champignons en lamelles. Mélanger dans un plat à gratin les légumes, les lardons et les pâtes. Ajouter la crème fraîche. Terminer par une généreuse couche de gruyère râpé. Enfourner à four chaud (Th7) et laisser cuire jusqu'à ce que le gruyère prenne une jolie couleur dorée.;7
plat;hamburger maison;['Pain pour hamburger  ', 'Viande hachée  ', 'Oignon  ', 'Cheddar (achat sous vide en grande surface) ', 'Tomate  ', 'Salade  ', 'Moutarde  ', 'Ketchup  ']; Faites revenir les oignons à feux doux.  Ajouter les steaks.  Une fois saisi, poser une tranche de cheddar sur le steak et laisser fondre.  Une fois cuit, déposer le steak et le fromage sur une des tranches du pain que vous aurez auparavant tartinée d'un mélange de ketchup et de moutarde.  Ajouter la salade et de petites rondelles de tomates.  Vous pouvez maintenant recouvrir la préparation de l'autre tranche (avec ketchup et moutarde);6
plat;Mont d'Or au four;"[""1 mont d'or  "", '5 cl de vin blanc  ']"; Le Mont d'Or est un fromage du Haut-Jura, vendu à la coupe ou dans une boîte en épicéa. Pour cette recette, choisissez le fromage en boîte. Prenez votre Mont d'Or, faites un trou au milieu dans lequel vous verserez un peu de vin blanc. Placez le fromage au four à 180°C (thermostat 6) jusqu'à ce qu'il soit fondu.  Accompagnez de pommes de terre vapeur, de charcuterie, et d'un vin blanc.;4
plat;Moules marinières;['4 l de moules  ', '30 g de beurre ou de margarine ', '2 échalote  ', '15 cl de vin blanc sec  ', '1 cuillère à café rase de farine  ', 'Persil  ', 'Sel  ', 'Poivre  ']; Hachez les échalotes. Grattez bien et lavez les moules. Mettez-les dans une cocotte avec 1 noix de beurre, les échalotes hachées et le vin blanc. Faites-les ouvrir dans la cocotte couverte, sur feu vif pendant quelques minutes. Mélangez 2 ou 3 fois pendant la cuisson. Dès qu'elles sont ouvertes, retirez les moules de la cocotte en conservant le jus de la cuisson. Déposez-les dans 1 plat creux et gardez-les au chaud. Remettez le jus sur le feu. Malaxez avec 1 fourchette 1 cuillerée à café de farine avec le même volume de beurre ou de margarine. Incorporez le tout au jus de la cuisson des moules sur le feu. Laissez bouillir un instant. Salez poivrez. Versez sur les moules. Saupoudrez de persil haché et servez.;6
plat;Soupe au chou vert;['1 chou vert moyen ', '4 carotte  ', '5 pomme de terre  ', '2 navet  ', '3 saucisse fumées ', 'Poivre  ', 'Sel  ', 'Thym  ', 'Laurier  ', '2 cube de bouillon culinaire ']; Mettre de l'eau à bouillir et y blanchir le chou 3 à 4 minutes. Eplucher et couper tous les légumes en morceaux. Une fois le chou refroidi, le couper en morceaux. Remplir à moitié une marmite d'eau et y mettre tous les légumes, le sel, le poivre, le thym, le laurier et les saucisses, ainsi que les cubes de bouillon culinaire. Laisser mijoter 1 heure 30.;5
plat;Tagliatelles au saumon frais;['500 g de tagliatelle fraîche (de préférence) ', '1 filet de saumon frais (ou surgelé) coupé en dés ', '35 cl de crème fraîche  ', '1 noix de beurre  ', 'Poivre  ', 'Sel  ', 'Muscade  ', 'Parmesan râpé  ']; Cuire les pâtes à l'eau bouillante salée selon le temps indiqué sur le paquet. Pendant ce temps, faire fondre le beurre dans une casserole et y ajouter la crème. Quand la crème est bien chaude, y plonger les dés de saumon, ils doivent cuire à la chaleur de la crème. Quand ils sont cuits (ils doivent se détacher), ajouter le sel, le poivre et la muscade moulue. Egoutter les pâtes, les disposer dans un grand plat ronde et napper de crème au saumon. Servir avec du parmesan.;6
plat;Raclette ;['800 g de fromage à raclette en tranches ', '1 kg de pomme de terre fermes à la cuisson ', 'Poivre  ', 'Paprika  ', 'Cornichon  ', 'Oignon au vinaigre  ', 'Maïs  ', 'Piment au vinaigre ', 'Charcuterie  ']; Laver les pommes de terre, et les faire cuire en robe des champs avec du sel.  Pendant que les pommes de terre cuisent, préparer le plat de fromage en coupant des tranches de la grandeur des poêlons.  Quand les pommes de terre sont cuites, enclencher l'appareil à raclette...  Chacun fait fondre son fromage dans le poêlon et le déguste ensuite avec une pomme de terre et les accompagnements de son choix.;4
plat;Pâte à pizza au Thermomix;"['400 g de farine  ', '1 carré de levure de boulanger fraîche (20 gr) ou 1 sachet de levure de boulanger ', '1 cuillère à café de sel  ', ""200 g d'eau tiède (soit 20 cl) "", ""1 cuillère à soupe d'huile d'olive  ""]"; Placer l'eau et la levure dans le bol et chauffer à 40°C pendant 2 minutes. Ajouter le sel, l'huile et la farine. Lancer le Thermomix 2 minutes en mode pétrissage (avec l'épi). Sortir la pâte, la placer dans un bol (en laissant un peu de place car elle va gonfler) et la laisser reposer 1 heure environ sous un torchon.;4
plat;Rôti de veau en cocotte aux champignons;"['1 rôti de veau de 1 à 1,2 kg ', '40 g de beurre  ', '1 oignon  ', 'Poivre  ', 'Sel  ', '6 cuillère à café de fond de veau  ', '1 verre de vin blanc (20 cl environ) ', ""1 cuillère à soupe d'herbes de Provence  "", '1 cuillère à soupe de basilic  ', '500 g de champignon de Paris frais ']"; Faire fondre le beurre dans une cocotte minute, y faire dorer le rôti de toutes parts, puis ajouter l'oignon émincé, le sel et le poivre. Délayer dans un bol le fond de veau, les herbes, le basilic, le vin blanc et 1 verre d'eau. Verser ce mélange dans la cocotte, ainsi que les champignons lavées et coupés en quartiers et remuer. Fermer la cocotte et laisser chuchoter environ 30 min par kg. Cette recette est aussi délicieuse que rapide!;4
plat;Paupiettes au whisky;"['4 paupiette  ', '250 g de lardons fumés  ', '150 g de champignon émincés en boîte ', '1 oignon  ', '1 échalote  ', ""4 gousse d'ail en chemise "", 'Whisky  ']"; Dans un faitout, mettre de l'huile d'olive, à feu vif, et faire dorer les paupiettes de tous côtés. Une fois qu'elles sont bien dorées, ajouter un peu de whisky, et faire flamber. Réserver le tout dans une assiette. Dans le faitout, mettre l'oignon emincé, l'echalote, l'ail en chemise, et les faire dorer. Ajouter les lardons. En meme temps, faire cuire à feu vif dans une poêle, les champignons retirés de leurs jus, avec une gouse d'ail emincée. Réunir les champignons dans le faitout, ainsi que les paupiettes et leur jus flambé. Verser un 1/2 verre d'eau, et couvrir. Laisser cuire à feu moyen, pendant 30 min. Au bout de 30 min, rajouter 2 cuillères à soupe de crème fraîche, et laisser finir de cuire 5 à 10 min, à découvert. C'est prêt!;9
plat;Frichti d'endives;"['8 endive  ', '500 g de lardons  ', '5 oeuf  ', ""100 g d'emmental rapé "", 'Poivre  ', 'Sel  ']"; Faites revenir les lardons dans une poêle sans les faire griller. Faites cuire les oeufs 4 à 5 minutes selon leur grosseur pour qu'ils soient mollets, écallez-les et réservez au chaud. Pendant ce temps, lavez et coupez les endives en rondelles épaisses, recoupées grossièrement dans la longueur pour obtenir de gros pétales. Dans un saladier, mélangez les endives, les lardons revenus et le fromage rapé.  Faites cuire au micro-onde pendant 1 min pour que les endives ramolissent.  Mélangez les oeufs mollets découpés en morceaux grossiers, salez et poivrez. ;6
plat;Lotte à l'Armoricaine;"['1 queue de lotte de 1 kg préparée par votre poissonnier ', '1 petite boîte de tomate pelée  ', '1 cuillère à soupe de concentré de tomates  ', '4 échalote  ', ""1 gousse d'ail  "", '12 oignon grelots ', '20 cl de vin blanc sec  ', '5 cl de cognac  ', '20 g de beurre  ', ""2 cuillère à soupe d'huile d'arachide  "", '1 pincée de piment de Cayenne  ', 'Sel  ', 'Poivre  ']"; Pelez et hachez les 4 échalotes.  Pelez et pressez la gousse d'ail.  Pelez la douzaine d'oignons grelots.  Ouvrez la boîte de tomates et coupez-les.  Délayez le concentré de tomates dans les 20 cl de vin blanc. Dans une cocotte en fonte, faites chauffer le beurre et l'huile et y faire colorer à feu vif les tranches de lotte. Flambez-les avec le Cognac puis retirez et placez sur une assiette. Mettez à la place les échalotes, l'ail, les oignons, les tomates et le vin dans lequel est délayé le concentré de tomates. Salez, poivrez, ajoutez le piment et laissez mijoter environ 20 min à découvert. Remettez la lotte dans la sauce, couvrez et laissez cuire encore 20 min. Accompagnez de légumes, pommes de terre et carottes cuites vapeur.;10
plat;La pâte à galettes de blé noir traditionnelle;"['330 g de farine de blé noir  ', '10 g de gros sel  ', ""75 cl d'eau froide "", '1 oeuf  ']"; Dans un saladier, mélanger la farine et le gros sel.  A l'aide d'un fouet, verser l'eau en deux ou trois fois, tout en mélangeant la préparation. On obtient une pâte lisse et épaisse à laquelle on ajoute un oeuf pour donner une belle coloration à la cuisson.  Filmer et laisser reposer 1 à 2 heures au réfrigérateur.  Graisser la crêpière avec une coton imbibé d'huile. Verser une louche de pâte, attendre que la galette colore pour la décoller à l'aide d'une spatule et la retourner. La laisser cuire encore 1 mn environ.  Pour une galette complète, beurrer généreusement les deux côtés de la galette et déposer au centre de l'un des deux, du jambon et de l'emmental râpé, puis casser un oeuf au centre de la galette. Une fois qu'il commence à cuire, saler, poivrer et rabattre les bords de la galette de façon à ne laisser paraître que le jaune. C'est prêt une fois que l'oeuf est assez cuit.;5
plat;Cuisses de poulet au four;"['4 cuisse de poulet  ', ""50 cl d'eau  "", '1 oignon  ', ""1 gousse d'ail  "", '1 cuillère à café de thym (ou une branche) ', '2 feuille de laurier  ', '1 bouillon cube (volaille) ', '3 genièvre  ', '1 clou de girofle  ', ""1 cuillère à soupe d'huile d'olive  ""]"; Faire préchauffer le four à 210°C (thermostat 7).Déposer les cuisses de poulet dans un plat allant au four. Eplucher l'oignon, le couper en quatre. Le mettre dans le plat avec les cuisses. Ajouter, la gousse d'ail, le thym, les feuilles de laurier, le bouillon de cube coupé en quatre, les baies de genièvre, et le clou de girofle. Ajouter l'eau. Arroser les cuisses d'huile d'olive. Enfourner à 210°C pendant 35 minutes. Arroser les cuisses de temps en temps pendant la cuisson.;4
