categorie;nom_recette;ingredients;preparation;nb_etape
dessert;Tarte tropézienne;"['250 g de farine  ', '12 g de levure de boulangerie ', '10 cl de lait  ', '50 g de beurre  ', '1 oeuf  ', '15 g de sucre  ', '30 g de sucre en gros grains ', '20 g de beurre et 20 g de farine (travail et cuisson) ', '2 pincée de sel  ', '25 cl de lait  ', '3 oeuf + 1 jaune ', '80 g de sucre en poudre  ', 'Sucre glace  ', '15 g de farine  ', '15 g de maïzena  ', '1 gousse de vanille  ', ""1 cuillère à soupe d'eau de fleur d'oranger  "", '50 g de beurre  ', '50 g de sucre  ', '1 cuillère à soupe de miel  ']"; Pour la pâte :Tamiser la farine et le sel. Verser au centre la levure délayée dans le lait tiède Incorporer assez de farine pour avoir un pâton souple.  L'inciser Le poudrer de farine Et le couvrir d'un linge, puis laisser lever 30 min dans un endroit tiède.  Ensuite, incorporer l'oeuf, le sucre et le reste de farine,  Et enfin le beurre.  Battre vigoureusement pendant 10 min jusqu'à ce que la pâte se détache des parois.  Laisser lever 30 min. Crever la pâte (retirer l'air en enfonçant son poing dans la pâte)  Puis attendre de nouveau 30 min.  Beurrer et fariner une plaque de cuisson. Pétrir la pâte levée quelques instants L'étaler en un disque épais de 2cm, Pour des mini-tropéziennes, découper des disques à l'aide d'un cercle à pâtisserie. Poser sur la plaque, et la laisse à nouveau lever 30 min. Préchauffer le four à 180°C (thermostat 6).Faire fondre et refroidir les ingrédients du glaçage, Puis badigeonner la pâte avec. Cuire au four 25 min.  Pour la crème :Porter le lait à ébullition avec la vanille fendue en deux et laisser infuser 20 min.  Battre les jaunes d'oeufs avec le sucre jusqu'à blanchiment,  incorporer la farine, la maïzena et peu à peu le lait réchauffé. Transvaser dans une casserole et faire bouillir 1 min en remuant.  Laisser ensuite épaissir doucement sur feu moyen en remuant constamment. La crème doit bien napper la cuillère. Incorporer l'eau de fleur d'orange  Lorsqu'elle a pris une bonne consistance, la verser dans une jatte puis la poudrer de sucre glace. La laisser refroidir d'abord à température ambiante puis au réfrigérateur. Pendant ce temps, incorporer dans la crème pâtissière les blancs d'oeufs en neige Lorsque le biscuit est cuit, le sortir du four et attendre qu'il soit refroidi  avant de le couper en 2 dans l'épaisseur avec un grand couteau-scie.  Couvrir le disque inférieur de crème, de façon assez épaisse Puis poser dessus le deuxième disque. Décorer avec les gros grains de sucre. Déguster;35
dessert;"""The"" charlotte aux fraises";"['140 g de sucre en poudre  ', ""1 cuillère à soupe d'Alcool de fraise "", '6 feuille de gélatine  ', '500 g de fraise  ', '1 citron  ', '40 cl de crème liquide  ', '1 sachet de sucre vanillé  ', '26 biscuit à la cuillère  ', 'Glaçons  ']";" Préparer un sirop en portant à ébullition 15 cl d'eau et 80 g de sucre. Oter du feu et laisser refroidir, ensuite y mettre l'alcool de fraise. Faire tremper la gélatine dans un bol d'eau froide. Laver et équeuter les fraises et en mettre 8 entières de côté.Mettre les autres fraises dans un mixeur avec le jus de citron et mixer jusqu'à obtenir une puréee lisse. Tranvaser cette purée dans une passoire afin de récolter le coulis et retenir les grains. Prélever un quart de ce coulis et le faire chauffer doucement dans une casserole en y incorporant la gélatine essorée et le restant de sucre.  Ensuite, mélanger le coulis obtenu (chaud) avec le coulis froid. Laisser tiédir à température ambiante.  Mettre la crème liquide dans un saladier et mettre au congelateur 20 mn. Puis la fouetter de façon à obtenir une crème ""chantilly"". Mettre le sucre vanillé, remuer doucement et mettre en attente au frais.  Placer le récipient où se trouve le coulis dans un récipient + grand rempli de glaçons. Remuer le coulis jusqu'à constater son épaississement. A ce moment, l'ôter des glaçons et y ajouter la chantilly en tournant délicatement. Laisser à température ambiante. Couper les 8 fraises mises de côté dans leur hauteur.Tapisser le fond et les parois du moule avec des biscuits trempés (vite fait) dans le sirop (les tailler si besoin). Pour les parois : côté bombé contre le moule. Verser un tiers de la crème puis parsemer de fraises coupées (la moitié).  Couvrir du second tiers de crème, disposer le restant de fraises coupées. Terminer par le dernier tiers de crème. Finir par une couche de biscuits (toujours trempés dans le sirop).  Mettre du film plastique sur le plat et laisser au frais 6h (une nuit est l'idéal) avant de démouler.";11
dessert;Compote de pomme simple;"['800 g de pomme  ', '2 gousse de vanille  ', ""10 cl d'eau  "", '150 g de sucre  ']"; Peler vos pommes, les couper en huitième et les épépiner.  Dans une casserole porter à ébullition l'eau, le sucre et les gousses de vanille fendues et grattées. Quand l'eau est portée à ébullition y ajouter les pommes.  Faire cuire à feu doux en remuant de temps en temps.;4
dessert;Financiers;"[""50 g de poudre d'amande  "", '50 g de farine fluide ', '150 g de sucre  ', '75 g de beurre  ', ""4 blanc d'oeuf  "", ""1/2 cuillère à café d'extrait de vanille  "", '1 petite pincée de sel  ']"; Préchauffe le four à 200°C (thermostat 6-7). Beurre le moule à financiers (ou moule à madeleines, si tu n'as pas de moule à financiers). Mélange dans un récipient la poudre d'amandes, le sucre, la farine fluide et la vanille. Monte les blancs en neige ferme avec une pincée de sel et ajoute-le au mélange précédent.  Fais fondre le beurre dans une casserole et ajoute-le à la pâte. Verse dans le moule et mets au four 15 à 20 min. Demande à un adulte de démouler les financiers à la sortie du four. Bon appétit !;7
dessert;Caramel facile;"['100 g de sucre  ', ""2 cuillère à soupe d'eau  ""]"; Dans une casserole, verser le sucre avec l'eau et mélanger sur feu moyen jusqu'à ce que le caramel apparaisse. S'utilise de suite après la cuisson terminée. Si vous désirez un caramel plus liquide, il suffit de rajouter de l'eau après la cuisson.;3
dessert;Crème brûlée;"[""6 jaune d'oeuf  "", '40 cl de crème liquide  ', '25 cl de lait  ', '200 g de sucre  ']"; Faire bouillir le lait, ajouter la crème et le sucre hors du feu. Ajouter les jaunes d'oeufs, mettre à chauffer tout doucement (surtout ne pas bouillir), puis verser dans de petits plats individuels. Mettre au four au bain marie et laisser cuire doucement à 180°C environ 50 minutes. Laisser refroidir puis mettre dessus du  sucre roux et le brûler avec un petit chalumeau de cuisine.;3
dessert;Ganache au chocolat;['25 cl de crème fraîche épaisse  ', '1 cuillère à soupe de sucre  ', '1 cuillère à soupe de beurre  ', '200 g de chocolat  ']; Faire chauffer la crème avec le beurre et le sucre jusqu'à ébullition. Mélanger pour obtenir une préparation homogène.  Hors du feu, ajouter le chocolat en morceaux. Laisser reposer 5 min puis mélanger jusqu'à obtention d'une crème lisse.  Verser et étaler le nappage sur le gâteau.;4
dessert;Fraisier;"['5 oeuf  ', '125 g de sucre  ', '30 g de farine  ', '70 g de maïzena  ', '1/2 sachet de levure  ', '1 pincée de sel  ', '35 cl de lait  ', ""4 jaune d'oeuf  "", '27 g de maïzena  ', '50 g de sucre  ', '150 g de beurre  ', '500 g de fraise  ', '12 fraise des bois (pour la décoration) ', 'Framboise (pour la décoration) ', ""200 g de pâte d'amande rose "", ""feuille de pâte d'amande verte "", '10 cl de sirop de sucre de canne ', '4 cuillère à soupe de kirsch  ', 'Sucre glace  ']"; Prévoir 6 h de réfrigération. Préchauffez le four à thermostat 6 (180°C). Battez les oeufs entiers avec le sucre dans un saladier. Placez le saladier dans un bain-marie modéré et continuez de fouetter le mélange jusqu'à ce qu'il triple de volume. Retirez du feu et continuez de battre jusqu'à refroidissement. Incorporez la farine et le beurre fondu. Versez dans un moule carré, beurré et fariné. Enfournez et laissez cuire 25 à 30mn. Démoulez la génoise tiède sur une grill. Portez le lait à ébullition. Battez les jaunes d'oeufs et le sucre jusqu'à blanchiment du mélange, puis incorporez la maïzena. Délayez avec le lait, transvasez la crème dans une casserole à fond épais. Portez à ébullition et remuez 1mn. Hors du feu, incorporez le tiers du beurre coupé en morceaux avec la moitié du kirsch. Saupoudrez de sucre glace et laissez refroidir cette crème pâtissière. Battez au robot le reste du beurre en pommade, puis ajoutez peu à peu la crème pâtissière froide. Battez jusqu'à ce que le mélange soit lisse et homogène, puis faites-le raffermir 15 mn au frais. Lavez, séchez et équeutez les fraises. Réservez 5 cuillères à soupe de crème pour la finition. Découpez la génoise en deux dans le sens de l'épaisseur. Imbibez-la de sirop mélangé à 2 cuillères à soupe d'eau et au reste de kirsch. Posez un des carrés sur un plat, masquez-le de crème et posez les plus grosses fraises sur le bord, la pointe vers le haut. Continuez à garnir l'intérieur de fraises et couvrez-les de crème. Posez le deuxième carré de biscuit et tartinez le dessus avec le reste de crème. Placez le gâteau au frais, au moins 6 heures. Avec un couteau tranchant, coupez le tour du fraisier à la verticale, à 1cm de bord. Abaissez la pâte d'amande rose sue 2mm et recouvrez-en le dessus du fraisier. Décorez de fraises des bois, de framboises et de feuilles en pâte d'amande verte et rose. Sercez le fraisier entier ou en parts.;20
dessert;Tarte au chocolat noir;['200 g de farine  ', '100 g de beurre  ', '1 oeuf  ', '40 g de sucre  ', '1 pincée de sel  ', '200 g de chocolat noir  ', '20 cl de crème fraîche liquide  ', '8 cl de lait  ', '1 oeuf  ']; Prévoir - 1 moule à tarte de 26 cm Préchauffer le four à 180° (thermostat 6). Préparer la pâte et la faire cuire à blanc 15 min, avec une feuille d'aluminium et des légumes secs, pour empêcher la pâte de gonfler. Faire fondre le chocolat avec la crème et le lait au micro-ondes. Remuer pour bien diluer le chocolat et laisser refroidir un peu. Lorsque le fond de pâte est cuit, mélanger l'oeuf battu au mélange chocolat-crème.  Verser le tout sur la pâte, et laisser cuire 10 minutes.;6
dessert;Far breton facile;"['250 g de farine fine ', '150 g de sucre  ', '1 paquet de sucre vanillé  ', '4 oeuf  ', '1 l de lait  ', ""100 g de pruneau dénoyautés (qu'on aura fait tremper dans de l'eau avec un peu de rhum) "", '1 petit verre de rhum  ']"; Mélanger la farine, le sucre et les oeufs un par un. Ajouter le sucre vanillé et le lait peu à peu. Ajouter le rhum. Verser cette pâte dans un plat bien beurré, y placer les pruneaux et cuire à four chaud (thermostat 6/7, soit 200°C environ). Surveiller la cuisson à partir de 35 mn.;2
dessert;Quatre-quarts facile;['3 oeuf  ', 'Beurre  ', 'Sucre  ', 'Farine  ', 'Sel  ', 'Extrait de vanille  ', 'zeste de jus de citron ... '];" Pesez les œufs, et prenez ensuite le même poids en beurre, en sucre et en farine.  Battez les jaunes d'œufs avec le sucre, et versez-y le beurre fondu, ensuite la farine par petites quantités et enfin les blanc des œufs battus en neige.  Ajoutez une pincée de sel.  Versez dans une moule à cake beurré, et enfournez pendant 45 min à 160°C (thermostat 5-6) ; bien surveiller la cuisson.  Parfumez la pâte avec de l'extrait de vanille ou des zestes de citron.  ";5
dessert;Paris-Brest généreux;"['12.5 cl de lait et eau ', '55 g de beurre  ', '10 g de sucre en poudre  ', '50 g de farine  ', '2 oeuf  ', '20 g de maïzena  ', ""20 g d'amande effilées "", 'Sel  ', 'Sucre glace  ', '25 cl de lait  ', ""3 jaune d'oeuf  "", '125 g de beurre ramolli ', '20 g de maïzena  ', '60 g de sucre  ', '115 g de pralin en poudre ']"; Faites d’abord la crème. Portez le lait à ébullition. Fouettez les jaunes avec le sucre jusqu’à ce qu’ils blanchissent, incorporez la Maïzena. Versez dessus le lait bouillant en filet en fouettant. Faites épaissir sur feu moyen en remuant jusqu’à l’ébullition. Laissez refroidir.  Travaillez le beurre en pommade. Incorporez la crème pâtissière et le praliné, en fouettant afin de bien aérer la masse.  Allumez le four à 180°C . Couvrez la plaque de papier sulfurisé. Portez l’eau et le lait à ébullition avec le beurre, le sucre et une pincée de sel. Ajoutez la farine et la Maïzena d’un coup. Remuez vivement jusqu’à ce que la pâte se détache des parois. Eteignez le feu, incorporez les oeufs un à un en fouettant avec vigueur. Cessez de fouetter quand la pâte est lisse.  Faites un cercle de pâte de 20 cm sur la plaque avec une poche à douille. Formez un second cercle dessus puis un troisième. Décorez d’amandes.  Faites dorer 30 mn au four. Laissez refroidir au four éteint, porte entrouverte. Tranchez la couronne dans l’épaisseur.  Garnissez le bas de crème, remettez le couvercle et poudrez de sucre glace.;6
dessert;Muffins tout chocolat;"['120 g de farine avec levure incorporée (ou ajoutez 1/2 sachet de levure chimique) ', '60 g de sucre en poudre  ', '4 cuillère à soupe de lait écremé ', ""1 oeuf entier + un blanc d'oeuf "", '50 g de beurre  ', '60 g de chocolat pour la pâte ', '100 g de chocolat pour les pépites ']"; Préchauffez le four à 200°C (thermostat 6-7). Faites fondre le beurre avec les 60 g de chocolat pour la pâte, ajoutez-y le lait puis le jaune d'oeuf et mélangez bien. Dans un saladier, mélangez la farine, le sucre et la levure puis incorporez la préparation au chocolat. Mélangez bien. Vous obtiendrez une pâte assez solide. Battez les blancs en neige avec une pincée de sel et incorporez-les délicatement à la pâte. Coupez les 100 g de chocolat en petits morceaux et mélangez-les à la pâte. Beurrez les moules et remplissez-les de pâte à la moitié. Faites cuire 10 à 15 min à 200°C. Laissez refroidir et démoulez.;10
dessert;Pâte à choux sucré ou salé;"['125 g de farine  ', ""20 cl d'eau  "", '75 g de beurre  ', '3 oeuf  ', '1 pincée de sel  ', '1 cuillère à soupe de sucre pour les recettes sucrées ']"; Mettre dans une casserole, l'eau, la pincée de sel, le beurre et le sucre si la recette est sucrée. Faire bouillir le tout et y verser d'un seul coup toute la farine tamisée. Bien remuer à la spatule et la travailler environ 5 min à feu doux jusqu'à ce que la pâte se décolle des parois et forme une boule. Retirer du feu et laisser refroidir quelques minutes. Ajouter un à un les oeufs en travaillant énergiquement la pâte à chaque fois. Former les choux ou les éclairs à la cuillère ou à la poche à douille. Faire cuire au four à 180°C (thermostat 6), environ 15 min.;7
dessert;Frangipane;"['125 g de beurre pommade ', '125 g de sucre  ', ""125 g de poudre d'amande  "", '2 oeuf entiers ', ""1 cuillère à café d'essence d'amande amère  ""]"; Écraser le beurre à la fourchette avec le sucre et la poudre d'amande. Ajouter les œufs et l'amande amère, remuer.;2
dessert;Chouquettes simples;"[""1/4 l d'eau  "", '1/2 cuillère à café de sel  ', '1 cuillère à soupe de sucre en poudre  ', '80 g de beurre  ', '125 g de farine  ', ""4 oeuf (le volume des œufs doit être égal au volume d'eau) "", 'Sucre en gros cristaux (ou casson) ']"; Faire chauffer dans une casserole l'eau avec le sel, le sucre en poudre et le beurre. Quand ce dernier est fondu, verser d'un coup la farine et mélanger vigoureusement avec une cuillère en bois sur feux doux jusqu'à ce que la pâte se détache des parois de la casserole. Hors du feu, incorporer un œuf et mélanger jusqu'à complète absorption de celui-ci par la pâte. Procéder de la même manière pour les trois autres œufs. Préchauffer votre four à 200°C.  Déposer sur une plaque ou un lèche-frite recouvert de papier sulfurisé des cuillerées à café de pâte espacées de deux à trois centimètres puis disposer sur chaque quelques cristaux de sucre. Mettre au four à mi-hauteur pendant 15 minutes puis baisser le thermostat jusqu'à 175°C et laisser encore cuire 15 autres minutes (étape essentielle pour faire sécher les chouquettes et éviter qu'elles ne ramollissent à la sortie du four).;4
